TEMPLATE_ID,SUBJECT_ID,AGE,SKIN_COLOUR,GENDER,HEAD_POSE,SOURCE,GLASSES,BOUNDING_BOX_SIZE,NAME
80800,27174,1,0,0,0,1,0,0,341
55858,12960,0,0,1,1,1,0,1,4043
39180,3535,2,0,0,0,1,1,1,862
1484,31,2,1,0,0,0,0,0,197
83578,27244,0,0,0,0,1,0,1,1857
8483,320,1,1,1,1,1,0,0,1514
110915,28041,0,0,1,0,1,0,0,1712
123538,28425,1,0,0,0,1,0,0,542
67864,13646,1,0,0,0,1,1,1,1188
60,4,1,0,1,1,1,0,0,164
126728,28527,1,0,0,1,1,1,1,2019
111618,28067,1,0,0,1,1,1,1,473
151624,31128,1,1,0,1,0,1,1,2621
128540,28583,0,0,1,1,1,0,0,684
60482,13242,1,0,0,1,1,0,1,188
35775,2552,1,0,1,0,1,0,1,1357
30190,2285,2,0,0,0,1,0,0,440
6039,169,1,0,0,1,1,1,1,1341
105,4,1,0,1,1,1,0,1,164
149210,30632,0,1,0,1,0,0,1,2585
96836,27633,1,0,0,0,1,0,1,2238
103515,27810,1,0,0,1,1,1,1,1958
39109,3521,1,0,1,1,1,0,1,1630
90344,27438,1,0,0,1,1,0,1,1576
31818,2431,1,0,0,0,1,0,1,1158
131706,28685,1,0,0,1,0,0,0,3378
24802,1646,1,0,1,1,1,0,1,305
139591,28902,0,0,1,0,1,0,1,2637
155144,31840,0,0,1,0,0,0,1,3872
90613,27445,2,0,0,1,1,0,0,166
126052,28508,2,0,0,1,1,0,1,2331
33093,2465,0,0,1,0,1,0,1,102
46802,12504,1,0,1,0,0,0,0,2743
45503,12445,0,1,1,1,1,0,1,676
103547,27811,0,0,0,1,1,0,0,176
154596,31724,2,1,0,0,0,0,1,1732
29178,2056,1,0,1,1,1,0,1,937
28226,1879,1,0,0,0,1,1,1,1104
84714,27279,1,0,1,1,1,0,1,179
126127,28510,0,1,0,1,1,0,1,373
149114,30613,1,0,0,0,0,1,1,3008
81532,27192,2,0,0,0,0,0,0,1390
55149,12922,0,0,1,0,1,0,1,2508
39672,3584,2,0,0,0,1,0,0,1639
134374,28763,1,1,0,1,1,0,1,867
29231,2072,2,0,0,0,1,1,1,578
151577,31117,1,1,0,1,0,0,1,1398
10806,400,1,1,0,0,1,1,1,1653
132716,28717,0,0,1,1,1,0,1,196
63929,13405,1,0,0,0,1,0,1,829
93329,27517,2,0,0,1,1,1,1,2613
136793,28829,1,1,0,1,1,1,0,279
96469,27620,1,0,0,1,1,1,1,2534
31495,2405,1,0,0,1,1,0,0,332
85602,27314,1,0,1,1,1,1,1,140
124372,28450,2,0,0,0,1,0,1,52
52432,12763,0,0,1,1,1,0,1,1676
54242,12876,1,0,0,0,1,0,1,359
88181,27381,1,0,0,1,1,1,1,329
148999,30587,1,0,0,0,0,1,1,3990
46256,12486,1,1,1,1,0,0,0,116
4128,94,1,0,0,1,1,0,1,201
24531,1573,1,0,0,1,1,1,1,372
26224,1825,1,0,0,1,1,0,1,43
71806,14056,1,0,0,1,1,0,1,7
40683,9832,0,0,1,1,1,0,0,1719
13625,566,1,0,0,0,1,0,1,2323
129550,28614,2,0,0,1,1,1,0,1125
144109,29607,0,1,1,0,0,0,1,3162
98917,27689,1,1,0,0,1,1,1,1278
93680,27524,0,0,0,0,1,0,1,1274
40949,9875,1,0,0,1,0,0,1,818
80502,27165,1,1,0,1,1,0,1,2007
132806,28718,1,0,0,1,1,1,1,795
84156,27262,1,0,0,1,0,0,0,1693
90352,27438,0,0,0,0,1,0,1,1576
125657,28497,1,0,1,0,1,0,1,709
134136,28755,1,0,0,1,0,0,0,1164
145277,29845,1,0,1,1,0,0,1,2787
26888,1825,1,0,0,1,1,0,1,43
64579,13429,1,1,0,0,1,0,1,579
29394,2087,2,0,0,1,1,1,1,2555
120030,28322,1,0,0,1,1,0,0,1148
2636,68,1,0,0,1,1,0,1,47
16097,750,2,0,0,1,1,1,0,427
134156,28756,1,0,0,0,1,1,1,483
50995,12707,1,1,0,1,1,1,1,449
131711,28685,1,0,0,1,0,0,1,3378
108441,27958,1,0,1,0,0,0,0,396
43363,11849,0,0,1,0,0,0,1,2
78824,27118,1,0,0,1,1,1,1,885
114129,28147,1,0,1,1,0,0,0,1497
28351,1890,0,0,1,1,0,0,0,1496
45547,12446,1,1,0,1,1,0,1,68
58344,13128,0,0,1,1,1,0,0,237
31711,2421,1,0,0,1,1,0,1,11
59845,13207,1,0,1,1,1,0,0,1852
30194,2285,2,0,0,1,1,0,1,440
51016,12707,1,1,0,0,1,1,1,449
112242,28090,2,0,0,1,1,0,1,87
43950,12016,1,0,1,1,1,0,0,424
154140,31630,1,1,1,0,0,0,1,2225
2735,68,1,0,0,1,1,0,1,47
154484,31702,0,1,1,1,0,0,1,1000
60136,13235,0,0,1,0,1,0,1,854
128423,28577,1,0,1,1,1,0,1,2878
91660,27476,1,0,0,0,1,0,0,2024
33405,2468,1,0,0,1,1,0,1,1257
21046,1244,1,0,0,1,1,0,1,254
34805,2481,0,1,1,0,1,0,1,766
134888,28778,1,0,0,1,1,1,1,346
147199,30226,0,0,1,1,0,0,1,3487
145515,29895,1,0,0,0,0,0,1,1864
98149,27671,2,0,0,1,0,1,0,1801
68228,13843,1,0,1,1,1,0,1,757
50883,12701,0,0,1,0,1,0,1,291
30957,2371,1,0,0,1,1,0,1,46
23599,1472,2,0,0,1,1,0,1,1293
105757,27874,1,0,1,1,1,0,1,109
29908,2215,1,0,0,0,1,1,1,430
60565,13244,1,1,0,1,1,1,1,1746
95218,27572,1,0,0,1,1,0,1,1499
92939,27507,2,0,0,1,1,0,1,2132
111287,28055,1,0,1,0,1,0,1,1345
125942,28504,1,0,0,0,1,1,1,817
90142,27432,1,0,0,0,1,0,0,185
39023,3507,1,0,0,0,1,1,1,5
27246,1825,1,0,0,1,1,0,1,43
62056,13320,1,0,1,1,1,0,1,209
30917,2371,1,0,0,1,1,0,1,46
76762,27059,1,0,0,1,1,1,1,45
7909,304,1,0,0,1,1,1,1,30
30616,2347,1,0,0,0,1,0,1,641
30743,2371,1,0,0,1,1,0,1,46
105182,27858,1,0,1,0,1,0,1,2632
46388,12489,1,0,1,0,1,0,1,2493
67581,13627,0,0,1,1,1,0,1,149
147000,30188,0,1,1,0,0,0,1,2402
116026,28198,1,0,1,1,1,0,1,1595
41698,9964,0,0,0,1,1,0,0,567
5717,157,1,0,0,1,1,0,0,1080
110821,28038,1,0,1,1,1,1,1,582
138932,28882,1,0,0,0,1,0,1,621
20902,1244,1,0,0,1,1,0,0,254
88593,27393,1,0,0,0,1,1,1,1754
71427,14037,1,0,0,1,1,1,0,2675
152093,31224,1,1,0,0,0,0,1,3603
63604,13391,1,0,1,1,1,0,1,923
2599,68,1,0,0,0,1,0,1,47
156448,32089,0,0,1,1,0,0,1,1185
27126,1825,1,0,0,0,1,0,1,43
158323,32469,1,0,0,0,0,1,1,3802
75651,27033,0,0,0,1,1,0,1,908
64419,13419,1,0,1,1,1,0,1,1848
7640,304,1,0,0,0,1,1,1,30
109640,27996,0,0,1,0,1,0,0,1697
47194,12545,1,0,1,0,1,0,1,2536
30017,2254,1,0,0,1,1,0,1,2414
113370,28120,2,0,0,0,1,1,0,658
99364,27704,0,1,1,1,1,0,1,126
65321,13455,1,0,1,0,1,0,1,3665
44874,12179,0,0,1,1,0,0,1,3150
81105,27181,1,0,0,0,1,0,1,130
32259,2460,2,0,0,0,1,1,1,10
74496,27004,0,1,1,1,1,0,1,400
124891,28471,1,1,0,1,1,0,0,2128
13827,572,1,0,0,0,0,0,1,1534
343,8,1,1,0,1,1,0,1,565
10434,391,2,0,0,1,0,0,0,1007
155040,31816,1,0,1,0,0,0,1,2061
60753,13252,0,0,1,1,1,0,1,3012
91876,27480,1,0,1,0,1,0,1,904
26372,1825,1,0,0,1,1,0,1,43
156557,32110,1,1,1,0,0,0,1,3697
122757,28408,1,0,0,1,1,0,0,1027
117671,28250,1,1,0,1,1,1,0,1346
81681,27197,0,0,1,1,1,0,1,1335
66911,13579,1,0,1,0,1,0,1,1217
30495,2347,1,0,0,1,1,0,0,641
63730,13391,1,0,1,1,1,0,1,923
44724,12109,1,1,0,1,1,0,0,2131
25999,1814,2,0,0,0,1,1,1,2345
2617,68,1,0,0,0,1,0,1,47
26728,1825,2,0,0,0,1,0,1,43
134794,28774,0,0,0,0,1,0,1,2118
99283,27699,1,0,1,1,1,1,1,2114
139510,28901,1,0,0,1,1,1,1,625
149750,30742,2,1,0,1,0,1,1,4111
123778,28429,0,0,1,1,1,0,1,527
118564,28278,0,0,1,1,1,0,1,525
2857,71,1,0,0,1,1,0,0,1029
137310,28842,1,1,0,1,1,0,1,1155
153392,31488,1,0,1,1,1,0,1,4121
79494,27137,1,1,0,1,1,0,1,1119
94549,27552,1,0,0,0,1,0,1,2608
150724,30941,0,1,1,0,0,0,1,2720
32987,2465,0,0,1,0,1,0,1,102
27422,1825,1,0,0,1,1,0,1,43
46308,12486,1,1,1,0,1,0,1,116
121037,28351,1,0,0,1,1,1,1,1559
48132,12593,1,0,1,1,1,0,1,167
45648,12446,1,1,0,1,1,0,1,68
12871,523,1,1,0,1,1,0,1,2983
93218,27514,1,0,0,1,1,1,1,222
20708,1244,1,0,0,0,1,0,0,254
151664,31136,0,0,1,0,0,0,1,2117
15890,743,1,0,0,1,1,1,1,117
8447,319,1,0,0,1,1,0,1,137
102437,27787,2,0,0,1,1,1,1,1015
84499,27272,0,0,1,1,1,0,1,1502
114472,28159,1,0,0,1,0,0,0,2021
43794,11979,0,1,1,0,1,0,1,1776
46798,12504,1,0,1,0,0,0,0,2743
15661,743,1,0,0,1,1,1,1,117
8935,347,2,0,0,1,0,0,0,152
151645,27180,0,0,1,0,0,0,1,72
126855,28532,1,0,0,1,1,0,1,1921
35171,2491,1,0,0,1,1,1,1,243
105424,27867,2,0,0,0,1,0,1,775
81947,27202,2,0,0,0,1,0,1,331
111459,28062,1,0,1,1,0,0,1,83
25590,1710,1,0,0,0,1,0,1,736
84271,27266,1,0,0,0,1,0,0,1488
8330,313,1,1,0,1,1,0,1,1191
137200,28839,1,0,0,1,1,1,1,61
108116,27944,1,0,1,0,1,0,0,729
15495,743,1,0,0,1,1,1,1,117
23523,1428,1,0,0,0,1,1,1,457
148019,10016,1,0,1,0,0,0,1,2216
36817,2843,1,1,0,1,1,0,1,1545
27226,1825,1,0,0,1,1,0,1,43
156341,32063,0,1,1,1,0,0,1,3769
55717,12951,1,0,1,1,1,0,1,2995
12015,468,1,0,0,1,1,1,1,146
15149,697,2,0,0,1,1,0,1,3094
132524,28712,1,1,1,1,1,0,1,84
69621,13911,2,0,0,1,1,0,1,2310
111710,28073,1,0,0,0,1,0,1,1582
80024,27153,2,0,0,1,1,0,0,1353
57457,13066,1,1,0,0,1,0,0,3414
27254,1825,1,0,0,1,1,0,1,43
26781,1825,2,0,0,0,1,0,1,43
82029,27205,1,1,0,1,1,0,0,749
96341,27616,0,0,1,0,0,0,1,3057
105749,27874,0,0,1,1,1,0,1,109
16317,768,2,0,0,0,1,1,1,131
133810,28746,0,0,1,1,1,0,1,1361
10308,383,1,0,0,1,1,0,1,839
58670,13146,0,0,1,1,1,0,1,226
13846,572,1,0,0,0,1,0,1,1534
41286,9911,1,0,1,1,1,0,1,2379
43000,11652,1,0,0,1,0,0,0,701
123126,28416,1,0,0,0,1,1,1,1675
99863,27719,0,0,0,0,1,0,1,605
51917,12742,1,0,0,0,1,1,0,2248
101151,27754,2,0,0,1,1,0,1,589
28103,1870,1,0,1,0,1,0,1,1246
40662,9831,0,0,1,0,1,0,1,2696
58086,13108,1,0,1,0,0,0,0,2964
44796,12142,1,0,0,0,1,0,1,3200
85627,27314,1,0,1,0,1,0,1,140
125004,28476,1,0,0,0,1,1,1,1376
80397,27162,1,0,0,1,1,0,1,820
73000,14143,0,0,1,1,1,0,0,510
954,18,1,1,0,1,1,1,1,461
76592,27058,1,0,0,0,1,1,1,124
3868,87,1,0,0,1,1,0,1,335
91640,27476,1,0,0,0,1,0,0,2024
134721,28772,0,0,0,1,0,0,1,1321
101499,27763,1,0,1,1,0,0,1,484
106353,27895,1,0,1,1,1,0,1,1549
78613,27110,0,1,0,1,1,0,0,805
53616,12824,0,0,1,0,1,0,1,1626
7652,304,1,0,0,0,1,1,1,30
52688,12772,1,0,0,1,1,1,1,93
144993,29785,0,1,1,0,0,0,1,3000
136239,28814,0,1,0,0,1,0,1,2768
7205,284,1,1,0,0,1,0,1,1082
74642,27007,1,0,0,1,1,0,0,1769
52652,12772,1,0,0,1,1,1,1,93
75540,27026,2,0,0,1,1,0,0,730
86569,27339,0,1,0,1,1,0,1,470
88801,27398,1,0,0,0,1,0,1,1799
148497,30489,0,0,0,1,0,0,1,507
130540,28646,1,0,0,1,1,0,0,158
119952,28319,0,0,1,1,0,0,0,1190
66234,13501,1,0,0,0,1,0,1,931
148511,30492,0,0,1,1,0,0,1,1031
19886,1238,1,0,0,1,1,0,0,441
125955,28504,1,0,0,0,1,1,1,817
72645,14107,1,0,0,1,0,0,1,2199
100593,27736,1,0,1,0,1,1,1,1265
70733,13988,0,0,1,1,1,0,1,3032
105158,27858,1,0,1,0,1,0,1,2632
81650,27196,1,0,1,0,1,0,0,276
47687,12574,0,0,1,1,1,0,1,1518
32988,2465,0,0,1,0,1,0,1,102
23743,1493,2,0,0,1,0,1,1,1670
82518,27214,2,0,0,1,0,1,0,1756
23166,1394,1,1,0,0,1,0,1,519
145494,29889,0,0,1,0,0,0,1,2605
2685,68,1,0,0,1,1,0,1,47
128339,28574,1,0,1,0,1,0,1,610
124626,28460,1,0,0,0,0,1,0,108
76852,27060,1,0,0,0,1,0,1,703
93366,27518,1,0,1,1,1,0,1,135
33574,2470,1,0,0,1,1,0,1,679
76920,27063,1,0,1,1,1,0,1,1599
102458,27788,0,1,1,1,1,0,1,2541
99967,27721,2,0,0,0,1,0,1,303
55200,12924,2,1,0,1,1,1,1,2122
149185,30628,0,0,0,1,0,0,1,3254
28256,1879,1,0,0,0,1,1,1,1104
54178,12863,1,1,1,0,1,0,1,1349
93071,27511,2,0,0,0,1,1,0,1120
38845,3451,1,0,0,1,1,0,1,698
136280,28815,2,0,1,0,1,1,1,975
28003,1834,1,0,1,1,1,0,1,2269
63823,13401,0,0,1,1,1,0,1,1522
142011,29191,1,0,1,1,0,0,1,3127
44752,12109,1,1,0,1,1,0,0,2131
59765,13204,1,0,0,1,1,0,1,875
100151,27725,0,0,0,1,1,0,1,2242
78332,27105,1,0,1,0,1,0,1,1168
7493,304,1,0,0,1,0,1,0,30
126410,28519,1,0,1,1,1,0,1,1850
90176,27432,1,0,0,1,1,0,0,185
6064,171,1,0,1,1,0,0,0,707
27959,1826,1,0,0,1,1,0,1,172
36361,2683,2,0,0,0,1,1,0,379
108940,27972,1,0,1,0,0,1,0,9
153047,31418,0,0,1,0,0,0,1,3703
132569,28712,0,1,1,1,1,0,1,84
128383,28574,1,0,1,1,0,0,1,610
131274,28670,1,1,1,0,1,0,0,216
67216,13609,0,0,1,1,1,1,1,2535
135182,28787,1,0,0,1,0,0,1,1454
39114,3521,1,0,1,0,1,0,1,1630
109216,27982,1,0,1,1,1,1,1,388
97289,27646,1,0,0,1,0,0,0,44
82776,27221,1,0,0,1,1,1,1,1132
34085,2477,1,0,0,1,1,0,1,199
68869,13878,1,0,1,1,1,0,0,4052
45074,12278,1,0,0,0,1,0,1,3502
138655,28877,0,0,1,1,1,0,1,957
122390,28396,1,0,0,0,1,0,1,640
34995,2491,1,0,0,0,1,1,1,243
74629,27007,1,0,0,1,1,0,0,1769
47610,12571,1,1,0,0,1,0,1,24
80708,27170,1,0,1,1,1,0,1,271
111491,28064,1,0,0,0,1,1,0,1495
126377,28517,0,0,0,1,0,0,0,2413
57622,13078,0,0,1,1,1,0,0,597
15794,743,1,0,0,1,1,1,1,117
39302,3537,2,0,0,1,1,1,1,922
4707,124,1,1,0,1,1,0,0,2369
42998,11652,0,0,0,0,0,1,0,701
26452,1825,1,0,0,0,1,0,1,43
1794,48,1,1,0,0,0,0,1,2700
105002,27851,1,0,0,1,1,1,1,789
84650,27277,1,0,1,0,1,0,1,1602
77606,27084,1,0,0,1,1,0,1,2721
91716,27477,1,0,0,1,1,1,1,1651
100787,27743,1,0,0,1,1,1,0,493
106229,27889,1,0,1,1,1,1,1,906
47060,12537,0,0,1,1,1,0,1,2698
114417,28158,0,0,1,0,1,0,0,115
29163,2051,1,0,0,1,1,1,1,1306
34103,2477,1,0,0,1,1,0,1,199
28514,1937,1,0,1,1,0,0,1,772
159112,28095,1,0,1,1,0,0,1,2054
74084,26991,2,0,0,1,1,1,1,1388
40438,9792,1,0,1,1,1,0,1,2672
120874,28348,1,1,0,0,1,0,0,1635
35768,2552,1,0,1,0,1,0,1,1357
2228,60,1,0,0,1,1,0,1,835
97248,27646,1,0,0,1,1,0,1,44
115176,28180,1,0,0,1,1,0,1,481
10106,378,1,0,0,1,1,1,1,334
122906,28411,1,0,0,0,1,0,1,463
64605,13429,1,1,0,1,1,0,1,579
130611,28649,1,1,1,1,1,0,1,2159
84947,27286,1,0,1,0,1,0,1,448
10700,398,1,0,0,1,1,1,1,3157
83185,27233,1,0,0,0,0,0,0,695
127971,28561,1,0,0,1,1,0,1,686
49564,12630,1,1,0,1,1,1,1,248
70615,13983,0,0,1,1,1,0,1,3560
2686,68,1,0,0,1,1,0,1,47
4108,94,1,0,0,1,1,0,1,201
132462,28707,1,1,0,1,0,0,1,652
45334,12407,1,0,0,0,1,0,0,807
58488,13137,0,0,1,0,1,0,1,2056
154982,31805,0,1,1,1,0,0,1,2568
50479,12678,0,0,1,1,1,0,0,1229
47118,12542,1,0,1,1,1,0,1,145
94526,27552,1,0,0,0,1,0,1,2608
139613,28902,0,0,1,1,1,0,1,2637
151032,31000,0,0,1,0,0,0,1,2249
107943,27935,2,1,0,0,1,0,1,1228
153825,31571,0,1,1,1,0,0,1,2145
132494,28710,1,0,0,1,1,0,1,1940
71119,14011,1,0,0,0,1,1,1,3026
137421,28843,1,0,1,1,1,0,1,227
156014,13993,0,0,1,1,0,0,1,912
30533,2347,1,0,0,1,1,0,0,641
69673,13921,1,1,1,0,1,0,1,1309
4143,94,1,0,0,1,1,0,1,201
15798,743,1,0,0,1,1,1,1,117
136256,28815,2,0,1,0,1,1,1,975
110548,28028,0,0,1,0,1,0,1,1116
25818,1779,2,0,0,1,0,1,1,1768
27078,1825,1,0,0,1,1,0,1,43
151889,31183,0,0,1,0,0,0,1,3577
94175,27542,1,0,1,0,1,0,1,1870
54947,12909,1,0,0,1,1,0,1,105
68898,13880,1,0,0,1,0,0,0,2356
72675,14109,1,1,0,1,0,0,1,1590
100052,27722,2,1,0,1,1,0,0,1209
116292,28209,1,0,0,1,1,1,0,568
16537,776,1,0,0,1,1,0,1,207
143081,29404,0,0,0,0,0,0,1,3053
86131,27326,1,0,1,1,1,0,1,2815
62612,13339,0,0,0,1,1,0,1,1216
139573,28902,0,0,1,1,1,0,1,2637
118792,28285,1,0,1,1,1,0,1,1363
42107,10021,1,0,1,1,0,0,1,1856
109329,27986,1,0,0,0,1,0,1,15
110156,28015,1,0,1,1,1,0,1,323
25612,1720,2,0,0,1,0,1,0,2342
29383,2087,2,0,0,1,1,0,0,2555
108503,27960,1,1,1,0,1,0,1,2139
28580,1953,1,0,0,1,1,0,1,1907
128582,28584,1,0,1,1,1,1,1,431
107314,27917,1,0,1,1,0,0,0,845
63907,13405,1,0,0,1,1,0,1,829
58573,13143,0,0,1,1,1,0,1,1207
75782,27038,1,0,1,0,1,0,0,1789
15730,743,1,0,0,1,1,1,1,117
152663,31342,0,0,1,0,0,0,1,2419
136287,28815,2,0,1,1,0,1,1,975
35195,2491,1,0,0,1,1,1,1,243
58331,13128,0,0,1,0,1,0,1,237
19714,1193,1,0,0,1,1,0,0,1054
121996,28382,0,1,0,0,0,0,1,894
139577,28902,0,0,1,1,1,0,1,2637
28833,2012,1,0,0,1,1,0,1,611
64965,13440,1,0,1,1,1,0,1,1040
114455,28159,1,0,0,1,1,0,1,2021
65043,13444,1,1,0,1,1,0,0,1574
116020,28198,1,0,1,0,1,0,1,1595
14584,609,1,0,0,1,0,0,1,1808
100658,27737,1,0,1,0,1,0,1,1019
72989,14143,0,0,1,1,1,0,1,510
44277,12049,1,1,0,1,1,1,1,574
63431,13380,0,0,1,0,0,0,1,2751
81506,27192,2,0,0,0,1,0,1,1390
38412,3330,1,0,1,1,1,0,1,2468
29776,2166,0,0,1,1,1,0,1,2435
78989,27124,1,0,0,1,1,1,0,694
158986,32605,0,0,0,1,1,0,1,4142
85232,27296,1,0,0,0,1,1,1,339
28496,1936,0,0,1,0,1,0,1,1955
49196,12623,1,0,0,1,1,0,1,296
27036,1825,2,0,0,1,1,0,1,43
106010,27882,0,0,1,0,1,0,1,403
70412,13971,1,1,1,0,1,0,1,1490
81499,27192,2,0,0,0,1,0,1,1390
62855,13347,1,0,0,1,1,1,0,162
72123,14071,1,0,0,0,1,1,1,177
2426,65,2,0,0,0,1,0,1,1743
79136,27128,1,0,0,1,1,0,1,297
102188,27779,1,0,1,1,1,0,1,987
76145,27048,0,0,1,0,1,0,1,2482
30817,2371,1,0,0,1,1,0,1,46
140392,28924,1,0,1,1,1,0,1,210
50569,12683,2,0,0,1,1,0,1,576
144529,29695,0,0,1,1,0,0,1,2978
131284,28670,1,1,1,0,1,0,1,216
58851,13151,1,0,0,0,1,1,1,444
53907,12843,1,1,0,1,0,0,1,2285
34296,2477,1,0,0,1,1,0,1,199
136370,28818,0,0,1,1,1,0,1,1993
30154,2282,2,0,0,1,1,1,0,82
93215,27514,1,0,0,1,1,1,1,222
52001,12750,0,0,1,0,1,0,1,2133
37114,2906,1,0,1,0,0,0,1,518
128761,28589,0,0,1,1,1,0,1,1832
45913,12463,1,1,1,1,1,0,1,348
84221,27264,1,0,0,1,1,0,1,293
69914,13940,0,1,1,0,1,0,1,496
73435,26972,1,0,0,0,1,1,1,134
40618,9825,1,1,1,1,1,0,0,259
32852,2465,0,0,1,1,1,0,1,102
38585,3355,0,0,1,1,1,0,0,821
101829,27772,0,1,0,0,0,0,1,1355
106348,27895,1,0,1,1,1,0,1,1549
44361,12053,1,1,0,1,0,0,0,32
121044,28351,1,0,0,1,0,1,0,1559
25767,1765,1,0,1,0,1,1,1,1264
103260,27806,1,1,0,1,1,1,1,1411
138094,28855,1,0,0,1,1,1,1,564
32202,2460,2,0,0,0,1,1,1,10
149029,30595,0,1,0,0,0,0,1,3338
156430,32084,0,1,0,0,0,0,1,3264
71253,14021,1,0,0,1,1,0,0,0
96256,27613,1,0,1,1,1,0,1,726
47207,12548,1,0,0,1,1,0,1,675
144873,29762,1,0,1,1,0,0,1,3618
29150,2051,1,0,0,1,1,1,1,1306
75943,27043,0,0,1,0,1,0,1,1034
53611,12824,0,0,1,1,0,1,1,1626
140834,28955,2,0,0,0,0,0,1,2396
94656,27554,1,0,0,0,1,0,1,1914
131288,28670,1,1,1,0,0,0,1,216
9684,371,1,0,1,1,1,0,0,474
30466,2336,2,0,0,1,1,1,1,475
60076,13232,0,0,1,0,1,0,1,2303
50600,12683,2,0,0,1,1,0,1,576
68593,13867,1,0,0,1,0,0,0,3020
131309,28671,1,1,1,0,1,0,0,2958
18890,1052,1,0,0,1,1,0,1,418
102466,27788,1,1,1,0,1,0,1,2541
127173,28536,1,0,0,0,1,1,1,2220
129493,28610,1,0,0,0,0,1,1,1001
74790,27011,2,0,0,0,1,0,0,1909
13699,569,2,1,0,0,1,0,1,1416
138906,28882,1,0,0,1,1,0,1,621
78488,27108,1,0,0,1,1,1,1,977
78843,27118,1,0,0,0,0,1,0,885
33476,2470,1,0,0,0,1,0,1,679
26761,1825,1,0,0,1,1,0,1,43
145678,29926,1,0,0,0,0,1,1,1372
69322,13892,1,0,1,1,1,0,1,20
66242,13501,1,0,0,0,1,1,1,931
128624,28585,1,0,1,0,1,0,1,1881
85565,27313,1,1,0,0,1,1,1,1963
70791,13990,0,0,1,0,0,0,1,2137
101612,27766,1,0,0,1,0,0,1,2652
39670,3584,2,0,0,1,1,0,0,1639
44574,12074,1,1,0,1,1,0,1,377
28834,2012,1,0,0,1,1,0,1,611
60212,13235,0,0,1,1,1,0,1,854
66906,13577,1,1,0,0,1,0,0,1690
121071,28353,1,1,1,0,1,0,1,287
121264,28357,1,0,0,0,1,1,0,395
42714,10097,1,0,0,0,1,0,1,602
75883,27041,1,0,0,1,1,1,1,1379
104301,27835,1,0,0,0,1,1,1,352
124543,28456,1,0,0,1,1,0,1,2874
106245,27889,0,0,1,0,0,0,0,906
87025,27350,1,0,1,1,1,1,1,2935
111769,28076,1,0,1,1,1,0,1,859
133154,28724,2,0,0,0,1,0,0,492
84580,27276,2,0,0,1,1,0,0,1662
3828,86,1,1,0,1,1,0,1,538
89181,27408,1,0,0,1,1,1,1,1623
35354,2500,1,0,0,1,1,0,1,435
140856,28959,1,0,1,1,0,0,1,1701
34544,2477,1,0,0,1,1,0,1,199
78122,27097,0,0,1,1,1,0,1,337
41762,9992,1,0,1,0,1,1,1,4074
10186,382,1,0,0,1,1,0,1,2233
73137,14148,0,0,1,1,1,0,1,28
146992,28168,0,0,1,0,0,0,1,1258
20888,1244,1,0,0,0,1,0,0,254
104961,27851,1,0,0,1,1,1,1,789
125018,28476,1,0,0,0,1,1,1,1376
4527,111,1,0,0,0,1,0,0,143
147518,30289,0,0,1,1,0,0,1,3607
84236,27264,1,0,0,1,1,0,1,293
128641,28585,1,0,1,0,0,0,0,1881
17858,961,1,0,0,1,1,0,1,723
22316,1319,1,1,0,0,0,0,1,318
151424,31085,1,0,1,0,0,0,1,4292
132468,28710,1,0,0,1,1,0,1,1940
37808,3120,1,0,1,0,1,1,1,803
75894,27041,1,0,0,1,1,1,1,1379
148641,30517,0,0,0,1,0,0,1,2012
72334,14085,0,0,0,1,1,0,1,224
143216,29432,0,0,1,1,0,0,1,2231
70634,13985,0,0,1,0,0,0,1,439
47152,12542,1,0,1,1,1,0,1,145
114436,28159,1,0,0,0,1,0,1,2021
47881,12578,1,1,0,1,1,0,1,142
58209,13118,1,1,0,1,1,1,1,1111
49299,12626,1,0,1,0,1,0,1,286
36098,2624,1,0,0,0,1,0,0,590
121260,28357,1,0,0,0,1,1,1,395
85811,27319,2,0,1,1,1,0,0,849
100064,27722,2,1,0,0,1,0,1,1209
157118,32224,0,1,1,0,0,0,1,3953
100648,27737,1,0,1,1,1,0,1,1019
103413,27808,2,0,0,1,0,0,1,153
109772,28004,0,0,1,0,1,0,1,2658
97660,27660,1,0,0,0,1,0,1,777
34377,2477,1,0,0,1,1,0,1,199
82824,27223,0,0,0,0,0,1,0,3499
47059,12537,0,0,1,1,1,0,1,2698
140049,28913,2,0,0,1,1,1,1,1644
148244,30437,0,0,1,0,0,0,1,4061
40828,9854,1,0,0,1,1,0,1,1737
70726,13988,0,0,1,1,1,0,0,3032
58684,13146,0,0,1,1,1,0,1,226
91060,27455,1,1,1,1,1,0,0,266
14168,581,1,0,0,1,1,1,0,345
113730,28137,1,0,1,0,1,0,1,665
123816,28432,1,0,0,1,1,0,1,1045
88494,27390,1,0,0,1,1,1,0,971
138208,28857,1,0,0,1,1,0,1,1127
37223,2929,2,0,0,1,1,0,1,2363
29909,2215,1,0,0,0,1,1,1,430
111363,28060,0,0,1,1,0,0,0,2289
147905,30372,0,1,0,0,0,0,1,3484
83803,27252,1,1,0,1,1,1,1,2297
95622,27583,1,0,0,0,0,0,0,488
80813,27174,1,0,0,0,1,0,1,341
26274,1825,1,0,0,1,1,0,1,43
124384,28450,2,0,0,0,1,0,1,52
151914,31188,0,0,0,1,0,0,1,2292
115513,28187,1,0,1,0,1,0,1,1672
